Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1779960494,10,GET,GET /api/products/,3.300000,0.000000,310,330,350,360,410,430,430,430,430,430,430,65,0,310,353.2320490615389,241.55361200000414,738.088753999996,3512.0
1779960494,10,GET,GET /api/products/?in_stock={value},0.700000,0.000000,330,340,340,460,490,490,490,490,490,490,490,13,0,290,316.3804226153864,242.1057240000053,486.85632699999815,2076.3846153846152
1779960494,10,GET,GET /api/products/?min_price={min_price}&max_price={max_price},0.600000,0.000000,360,360,360,360,360,360,360,360,360,360,360,12,0,300,361.6236483333305,251.99963099998968,692.2789459999947,2368.3333333333335
1779960494,10,GET,GET /api/products/?page={page},0.400000,0.000000,280,280,280,280,280,280,280,280,280,280,280,10,0,280,288.85603629999747,243.647928999998,376.42270100000275,3058.1
1779960494,10,GET,GET /api/products/?page={page}&page_size={page_size},0.700000,0.000000,290,300,310,390,410,410,410,410,410,410,410,12,0,290,317.93934000000235,239.67352700000077,492.55683900000236,1830.5
1779960494,10,GET,GET /api/products/?search={keyword},0.700000,0.000000,310,340,370,370,370,370,370,370,370,370,370,10,0,280,303.95002920000206,242.11065999999448,374.8373610000044,56.0
1779960494,10,GET,GET /api/products/?search={keyword}&min_price={min_price}&max_price={max_price}&in_stock={value},0.600000,0.000000,300,300,410,410,450,450,450,450,450,450,450,13,0,280,304.44729969230735,242.72018200000645,452.4603929999955,82.3076923076923
1779960494,10,GET,GET /api/products/?sort_by=price&sort_order=asc,0.900000,0.000000,320,340,370,370,450,450,450,450,450,450,450,17,0,320,350.8377271176466,242.55589599999894,643.7725070000013,3410.0
1779960494,10,GET,GET /api/products/?sort_by=price&sort_order=desc,0.600000,0.000000,300,330,330,370,370,370,370,370,370,370,370,9,0,330,319.212910555555,247.42748099998835,428.6598409999982,3453.0
1779960494,10,GET,GET /api/products/{id},1.200000,0.000000,330,340,350,370,370,400,400,400,400,400,400,27,0,300,318.86520033333323,241.6417860000024,462.6309630000023,172.11111111111111
1779960494,10,POST,POST /api/orders/,3.000000,0.000000,280,300,320,390,430,440,460,460,460,460,460,63,0,300,326.31105047619025,253.24649099999874,501.37618800000183,99.07936507936508
1779960494,10,,Aggregated,16.300000,0.000000,300,330,350,370,410,440,460,460,490,490,490,319,0,310,332.50419654231985,239.67352700000077,738.088753999996,1425.4639498432603
1779960495,10,GET,GET /api/orders/{id},3.500000,0.000000,300,320,350,360,410,460,460,460,460,460,460,74,0,310,333.1498407972971,242.25438999999938,485.6577030000011,248.51351351351352
1779960495,10,GET,GET /api/products/,3.200000,0.000000,310,330,350,360,420,430,430,430,430,430,430,66,0,310,352.0390975151519,241.55361200000414,738.088753999996,3512.0
1779960495,10,GET,GET /api/products/?in_stock={value},0.600000,0.000000,330,350,370,370,460,490,490,490,490,490,490,16,0,300,320.6449159375012,242.1057240000053,486.85632699999815,2347.25
1779960495,10,GET,GET /api/products/?min_price={min_price}&max_price={max_price},0.700000,0.000000,360,360,360,360,360,360,360,360,360,360,360,12,0,300,361.6236483333305,251.99963099998968,692.2789459999947,2368.3333333333335
1779960495,10,GET,GET /api/products/?page={page},0.400000,0.000000,280,280,280,420,420,420,420,420,420,420,420,11,0,280,300.3922409999979,243.647928999998,415.75428800000225,2785.2727272727275
1779960495,10,GET,GET /api/products/?page={page}&page_size={page_size},0.700000,0.000000,290,300,390,390,410,410,410,410,410,410,410,12,0,290,317.93934000000235,239.67352700000077,492.55683900000236,1830.5
1779960495,10,GET,GET /api/products/?search={keyword},0.700000,0.000000,340,340,370,370,370,370,370,370,370,370,370,10,0,280,303.95002920000206,242.11065999999448,374.8373610000044,56.0
1779960495,10,GET,GET /api/products/?search={keyword}&min_price={min_price}&max_price={max_price}&in_stock={value},0.300000,0.000000,300,300,410,410,450,450,450,450,450,450,450,13,0,280,304.44729969230735,242.72018200000645,452.4603929999955,82.3076923076923
1779960495,10,GET,GET /api/products/?sort_by=price&sort_order=asc,1.000000,0.000000,310,320,340,370,450,450,450,450,450,450,450,18,0,320,345.48389327777727,242.55589599999894,643.7725070000013,3410.0
1779960495,10,GET,GET /api/products/?sort_by=price&sort_order=desc,0.700000,0.000000,300,330,330,370,370,370,370,370,370,370,370,9,0,330,319.212910555555,247.42748099998835,428.6598409999982,3453.0
1779960495,10,GET,GET /api/products/{id},1.200000,0.000000,330,340,350,370,370,400,400,400,400,400,400,28,0,300,318.0177277499998,241.6417860000024,462.6309630000023,172.03571428571428
1779960495,10,POST,POST /api/orders/,3.100000,0.000000,280,300,320,390,430,440,460,460,460,460,460,65,0,300,325.127865953846,253.24649099999874,501.37618800000183,99.0923076923077
1779960495,10,,Aggregated,16.100000,0.000000,300,330,350,370,410,440,460,460,490,490,490,334,0,300,331.1491225958084,239.67352700000077,738.088753999996,1419.4820359281437
1779960496,10,GET,GET /api/orders/{id},3.700000,0.000000,300,340,390,400,410,460,460,460,460,460,460,76,0,310,335.14221884210514,242.25438999999938,485.6577030000011,247.6315789473684
1779960496,10,GET,GET /api/products/,3.100000,0.000000,310,350,360,370,420,430,430,430,430,430,430,68,0,310,351.96737598529444,241.55361200000414,738.088753999996,3512.0
1779960496,10,GET,GET /api/products/?in_stock={value},0.800000,0.000000,330,340,370,370,460,490,490,490,490,490,490,17,0,300,319.7198490000012,242.1057240000053,486.85632699999815,2416.294117647059
