Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1779959491,3,,Aggregated,0.000000,0.000000,570,720,800,800,880,880,880,880,880,880,880,7,0,570,654.549292285716,517.0913599999949,882.7743699999999,1601.7142857142858
1779959492,4,GET,GET /api/orders/{id},0.000000,0.000000,520,520,520,520,520,520,520,520,520,520,520,3,0,518.3677900000064,446.5970369999989,304.3319609999955,518.3677900000064,274.3333333333333
1779959492,4,GET,GET /api/products/,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,2,0,270,575.9645410000012,269.1547120000024,882.7743699999999,3512.0
1779959492,4,GET,GET /api/products/?in_stock={value},0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,402.93866199999684,402.93866199999684,402.93866199999684,402.93866199999684,391.0
1779959492,4,GET,GET /api/products/?min_price={min_price}&max_price={max_price},0.000000,0.000000,720,720,720,720,720,720,720,720,720,720,720,1,0,721.3311580000052,721.3311580000052,721.3311580000052,721.3311580000052,3480.0
1779959492,4,GET,GET /api/products/?sort_by=price&sort_order=asc,0.500000,0.000000,800,800,800,800,800,800,800,800,800,800,800,1,0,798.5550220000022,798.5550220000022,798.5550220000022,798.5550220000022,3410.0
1779959492,4,POST,POST /api/orders/,0.500000,0.000000,570,570,570,570,570,570,570,570,570,570,570,2,0,570,571.8626730000018,569.1276189999996,574.5977270000039,97.0
1779959492,4,,Aggregated,1.000000,0.000000,570,570,720,800,880,880,880,880,880,880,880,10,0,520,555.8270381000007,269.1547120000024,882.7743699999999,1532.2
1779959493,5,GET,GET /api/orders/{id},0.333333,0.000000,500,500,520,520,520,520,520,520,520,520,520,5,0,500,429.78541339999765,304.3319609999955,518.3677900000064,287.0
1779959493,5,GET,GET /api/products/,0.333333,0.000000,780,780,880,880,880,880,880,880,880,880,880,4,0,310,559.8740549999999,269.1547120000024,882.7743699999999,3512.0
1779959493,5,GET,GET /api/products/?in_stock={value},0.000000,0.000000,400,400,400,400,400,400,400,400,400,400,400,1,0,402.93866199999684,402.93866199999684,402.93866199999684,402.93866199999684,391.0
1779959493,5,GET,GET /api/products/?min_price={min_price}&max_price={max_price},0.333333,0.000000,720,720,720,720,720,720,720,720,720,720,720,1,0,721.3311580000052,721.3311580000052,721.3311580000052,721.3311580000052,3480.0
1779959493,5,GET,GET /api/products/?sort_by=price&sort_order=asc,0.333333,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,2,0,800,929.9202560000026,798.5550220000022,1061.285490000003,3410.0
1779959493,5,GET,GET /api/products/{id},0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,511.7017389999958,511.7017389999958,511.7017389999958,511.7017389999958,169.0
1779959493,5,POST,POST /api/orders/,0.666667,0.000000,570,570,570,570,570,570,570,570,570,570,570,3,0,570,551.3594016666682,510.35285900000105,574.5977270000039,97.0
1779959493,5,,Aggregated,2.000000,0.000000,520,570,720,780,880,1100,1100,1100,1100,1100,1100,17,0,520,561.0772684117645,269.1547120000024,1061.285490000003,1566.7058823529412
1779959494,6,GET,GET /api/orders/{id},0.750000,0.000000,440,500,500,520,520,520,520,520,520,520,520,6,0,440,431.24200366666446,304.3319609999955,518.3677900000064,274.1666666666667
1779959494,6,GET,GET /api/products/,0.250000,0.000000,310,780,780,880,880,880,880,880,880,880,880,5,0,310,510.8469886000009,269.1547120000024,882.7743699999999,3512.0
1779959494,6,GET,GET /api/products/?in_stock={value},0.250000,0.000000,400,400,400,400,400,400,400,400,400,400,400,1,0,402.93866199999684,402.93866199999684,402.93866199999684,402.93866199999684,391.0
1779959494,6,GET,GET /api/products/?min_price={min_price}&max_price={max_price},0.250000,0.000000,850,850,850,850,850,850,850,850,850,850,850,2,0,721.3311580000052,784.5603355000037,721.3311580000052,847.7895130000022,2461.0
1779959494,6,GET,GET /api/products/?page={page},0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,468.844383000004,468.844383000004,468.844383000004,468.844383000004,3512.0
1779959494,6,GET,GET /api/products/?page={page}&page_size={page_size},0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,271.3497459999985,302.6808675000012,271.3497459999985,334.01198900000395,911.5
1779959494,6,GET,GET /api/products/?sort_by=price&sort_order=asc,0.250000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,2,0,800,929.9202560000026,798.5550220000022,1061.285490000003,3410.0
1779959494,6,GET,GET /api/products/{id},0.000000,0.000000,440,440,440,440,440,440,440,440,440,440,440,2,0,440,474.9942194999974,438.28669999999903,511.7017389999958,172.5
1779959494,6,POST,POST /api/orders/,0.500000,0.000000,510,510,510,570,570,570,570,570,570,570,570,6,0,510,457.5854635000003,275.6240510000012,574.5977270000039,97.16666666666667
1779959494,6,,Aggregated,2.250000,0.000000,500,520,570,720,850,880,1100,1100,1100,1100,1100,27,0,500,509.01089437037047,269.1547120000024,1061.285490000003,1392.6296296296296
1779959495,7,GET,GET /api/orders/{id},0.800000,0.000000,440,450,500,500,520,520,520,520,520,520,520,9,0,440,411.27613877777634,304.3319609999955,518.3677900000064,251.77777777777777
1779959495,7,GET,GET /api/products/,0.400000,0.000000,330,460,780,780,880,880,880,880,880,880,880,7,0,330,477.0628575714296,269.1547120000024,882.7743699999999,3512.0
1779959495,7,GET,GET /api/products/?in_stock={value},0.200000,0.000000,400,400,400,400,400,400,400,400,400,400,400,1,0,402.93866199999684,402.93866199999684,402.93866199999684,402.93866199999684,391.0
1779959495,7,GET,GET /api/products/?min_price={min_price}&max_price={max_price},0.200000,0.000000,850,850,850,850,850,850,850,850,850,850,850,2,0,721.3311580000052,784.5603355000037,721.3311580000052,847.7895130000022,2461.0
1779959495,7,GET,GET /api/products/?page={page},0.000000,0.000000,270,270,270,270,270,270,270,270,270,270,270,2,0,271.2539849999942,370.04918399999906,271.2539849999942,468.844383000004,3512.0
1779959495,7,GET,GET /api/products/?page={page}&page_size={page_size},0.000000,0.000000,590,590,590,590,590,590,590,590,590,590,590,3,0,330,397.9241963333327,271.3497459999985,588.4108539999957,1196.3333333333333
1779959495,7,GET,GET /api/products/?sort_by=price&sort_order=asc,0.400000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,2,0,800,929.9202560000026,798.5550220000022,1061.285490000003,3410.0
1779959495,7,GET,GET /api/products/{id},0.200000,0.000000,440,440,550,550,550,550,550,550,550,550,550,4,0,440,453.4192954999998,312.73907700000336,550.9496660000011,177.0
1779959495,7,POST,POST /api/orders/,0.600000,0.000000,460,510,510,510,570,570,570,570,570,570,570,9,0,460,438.5186053333332,275.6240510000012,574.5977270000039,97.0
1779959495,7,,Aggregated,2.800000,0.000000,450,510,550,570,800,880,1100,1100,1100,1100,1100,39,0,450,476.07796625641015,269.1547120000024,1061.285490000003,1312.2307692307693
1779959496,8,GET,GET /api/orders/{id},1.000000,0.000000,420,440,450,500,520,520,520,520,520,520,520,11,0,420,411.9370108181809,304.3319609999955,518.3677900000064,243.36363636363637
1779959496,8,GET,GET /api/products/,0.666667,0.000000,370,460,690,690,780,880,880,880,880,880,880,11,0,370,465.6515607272732,269.1547120000024,882.7743699999999,3512.0
1779959496,8,GET,GET /api/products/?in_stock={value},0.166667,0.000000,400,400,400,400,400,400,400,400,400,400,400,1,0,402.93866199999684,402.93866199999684,402.93866199999684,402.93866199999684,391.0
1779959496,8,GET,GET /api/products/?min_price={min_price}&max_price={max_price},0.166667,0.000000,720,720,850,850,850,850,850,850,850,850,850,3,0,720,619.1496923333351,288.328405999998,847.7895130000022,2794.3333333333335
1779959496,8,GET,GET /api/products/?page={page},0.166667,0.000000,270,270,270,270,270,270,270,270,270,270,270,2,0,271.2539849999942,370.04918399999906,271.2539849999942,468.844383000004,3512.0
1779959496,8,GET,GET /api/products/?page={page}&page_size={page_size},0.166667,0.000000,590,590,590,590,590,590,590,590,590,590,590,3,0,330,397.9241963333327,271.3497459999985,588.4108539999957,1196.3333333333333
1779959496,8,GET,GET /api/products/?sort_by=price&sort_order=asc,0.333333,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,2,0,800,929.9202560000026,798.5550220000022,1061.285490000003,3410.0
1779959496,8,GET,GET /api/products/?sort_by=price&sort_order=desc,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,290,306.4242489999991,288.0700830000009,324.77841499999727,3453.0
1779959496,8,GET,GET /api/products/{id},0.333333,0.000000,440,440,550,550,550,550,550,550,550,550,550,5,0,440,418.5276223999992,278.96092999999667,550.9496660000011,176.8
1779959496,8,POST,POST /api/orders/,0.833333,0.000000,450,460,510,510,570,570,570,570,570,570,570,11,0,450,426.31256918181805,275.6240510000012,574.5977270000039,97.0909090909091
1779959496,8,,Aggregated,3.833333,0.000000,410,470,520,550,720,850,880,1100,1100,1100,1100,51,0,410,452.9901640392155,269.1547120000024,1061.285490000003,1497.5294117647059
1779959497,9,GET,GET /api/orders/{id},1.142857,0.000000,390,420,440,450,500,520,520,520,520,520,520,14,0,390,396.94316099999935,268.7894660000012,518.3677900000064,271.7857142857143
1779959497,9,GET,GET /api/products/,1.000000,0.000000,370,390,460,690,780,880,880,880,880,880,880,14,0,350,439.11513228571465,269.1547120000024,882.7743699999999,3512.0
1779959497,9,GET,GET /api/products/?in_stock={value},0.142857,0.000000,640,640,640,640,640,640,640,640,640,640,640,2,0,402.93866199999684,520.8152505,402.93866199999684,638.6918390000034,391.0
1779959497,9,GET,GET /api/products/?min_price={min_price}&max_price={max_price},0.285714,0.000000,720,720,850,850,850,850,850,850,850,850,850,3,0,720,619.1496923333351,288.328405999998,847.7895130000022,2794.3333333333335
1779959497,9,GET,GET /api/products/?page={page},0.285714,0.000000,270,270,270,270,270,270,270,270,270,270,270,2,0,271.2539849999942,370.04918399999906,271.2539849999942,468.844383000004,3512.0
1779959497,9,GET,GET /api/products/?page={page}&page_size={page_size},0.428571,0.000000,290,290,590,590,590,590,590,590,590,590,590,4,0,290,370.76059274999903,271.3497459999985,588.4108539999957,1568.25
1779959497,9,GET,GET /api/products/?search={keyword}&min_price={min_price}&max_price={max_price}&in_stock={value},0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,270.968246999999,270.968246999999,270.968246999999,270.968246999999,56.0
1779959497,9,GET,GET /api/products/?sort_by=price&sort_order=asc,0.285714,0.000000,800,800,1100,1100,1100,1100,1100,1100,1100,1100,1100,3,0,800,708.464189000002,265.55205500000056,1061.285490000003,3410.0
1779959497,9,GET,GET /api/products/?sort_by=price&sort_order=desc,0.000000,0.000000,320,320,320,320,320,320,320,320,320,320,320,2,0,290,306.4242489999991,288.0700830000009,324.77841499999727,3453.0
1779959497,9,GET,GET /api/products/{id},0.428571,0.000000,440,440,550,550,550,550,550,550,550,550,550,5,0,440,418.5276223999992,278.96092999999667,550.9496660000011,176.8
1779959497,9,POST,POST /api/orders/,1.142857,0.000000,400,460,510,510,560,570,570,570,570,570,570,14,0,400,424.16038214285726,275.6240510000012,574.5977270000039,97.21428571428571
1779959497,9,,Aggregated,5.142857,0.000000,390,460,510,550,690,800,880,1100,1100,1100,1100,64,0,390,435.423893703125,265.55205500000056,1061.285490000003,1482.375
1779959498,10,GET,GET /api/orders/{id},1.250000,0.000000,360,410,440,450,500,520,520,520,520,520,520,16,0,360,386.57022912499974,268.7894660000012,518.3677900000064,276.4375
1779959498,10,GET,GET /api/products/,1.375000,0.000000,350,370,460,650,780,880,880,880,880,880,880,20,0,340,421.7492659000006,269.1547120000024,882.7743699999999,3512.0
1779959498,10,GET,GET /api/products/?in_stock={value},0.125000,0.000000,640,640,640,640,640,640,640,640,640,640,640,2,0,402.93866199999684,520.8152505,402.93866199999684,638.6918390000034,391.0
1779959498,10,GET,GET /api/products/?min_price={min_price}&max_price={max_price},0.375000,0.000000,720,720,850,850,850,850,850,850,850,850,850,4,0,320,543.9175092500009,288.328405999998,847.7895130000022,2369.25
1779959498,10,GET,GET /api/products/?page={page},0.250000,0.000000,270,270,270,270,270,270,270,270,270,270,270,2,0,271.2539849999942,370.04918399999906,271.2539849999942,468.844383000004,3512.0
1779959498,10,GET,GET /api/products/?page={page}&page_size={page_size},0.375000,0.000000,290,290,590,590,590,590,590,590,590,590,590,4,0,290,370.76059274999903,271.3497459999985,588.4108539999957,1568.25
1779959498,10,GET,GET /api/products/?search={keyword}&min_price={min_price}&max_price={max_price}&in_stock={value},0.000000,0.000000,270,270,270,270,270,270,270,270,270,270,270,1,0,270.968246999999,270.968246999999,270.968246999999,270.968246999999,56.0
1779959498,10,GET,GET /api/products/?sort_by=price&sort_order=asc,0.250000,0.000000,800,800,1100,1100,1100,1100,1100,1100,1100,1100,1100,4,0,320,610.1790197500012,265.55205500000056,1061.285490000003,3410.0
1779959498,10,GET,GET /api/products/?sort_by=price&sort_order=desc,0.125000,0.000000,320,320,320,320,320,320,320,320,320,320,320,3,0,290,295.42311700000096,273.4208530000046,324.77841499999727,3453.0
1779959498,10,GET,GET /api/products/{id},0.500000,0.000000,340,390,440,440,550,550,550,550,550,550,550,8,0,340,393.83162749999906,278.96092999999667,550.9496660000011,173.125
1779959498,10,POST,POST /api/orders/,1.250000,0.000000,390,450,510,510,560,570,570,570,570,570,570,16,0,390,415.2942561874999,275.6240510000012,574.5977270000039,97.1875
1779959498,10,,Aggregated,5.875000,0.000000,360,420,500,520,650,800,880,1100,1100,1100,1100,80,0,350,418.1733132124999,265.55205500000056,1061.285490000003,1565.175
1779959499,11,GET,GET /api/orders/{id},1.444444,0.000000,350,390,420,440,500,520,520,520,520,520,520,20,0,350,378.7297728999999,268.7894660000012,518.3677900000064,266.8
1779959499,11,GET,GET /api/products/,1.333333,0.000000,350,370,460,590,690,780,880,880,880,880,880,23,0,350,422.3165445217395,269.1547120000024,882.7743699999999,3512.0
1779959499,11,GET,GET /api/products/?in_stock={value},0.222222,0.000000,640,640,640,640,640,640,640,640,640,640,640,2,0,402.93866199999684,520.8152505,402.93866199999684,638.6918390000034,391.0
1779959499,11,GET,GET /api/products/?min_price={min_price}&max_price={max_price},0.333333,0.000000,720,720,850,850,850,850,850,850,850,850,850,4,0,320,543.9175092500009,288.328405999998,847.7895130000022,2369.25
1779959499,11,GET,GET /api/products/?page={page},0.222222,0.000000,370,370,370,370,370,370,370,370,370,370,370,4,0,370,369.5195802500013,271.2539849999942,468.844383000004,2638.0
1779959499,11,GET,GET /api/products/?page={page}&page_size={page_size},0.444444,0.000000,290,290,590,590,590,590,590,590,590,590,590,4,0,290,370.76059274999903,271.3497459999985,588.4108539999957,1568.25
1779959499,11,GET,GET /api/products/?search={keyword},0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,372.51628300000306,372.51628300000306,372.51628300000306,372.51628300000306,56.0
1779959499,11,GET,GET /api/products/?search={keyword}&min_price={min_price}&max_price={max_price}&in_stock={value},0.111111,0.000000,270,270,270,270,270,270,270,270,270,270,270,1,0,270.968246999999,270.968246999999,270.968246999999,270.968246999999,56.0
1779959499,11,GET,GET /api/products/?sort_by=price&sort_order=asc,0.333333,0.000000,320,320,800,800,1100,1100,1100,1100,1100,1100,1100,6,0,310,504.33266433333534,265.55205500000056,1061.285490000003,3410.0
1779959499,11,GET,GET /api/products/?sort_by=price&sort_order=desc,0.222222,0.000000,320,320,320,320,320,320,320,320,320,320,320,3,0,290,295.42311700000096,273.4208530000046,324.77841499999727,3453.0
1779959499,11,GET,GET /api/products/{id},0.555556,0.000000,350,390,390,440,550,550,550,550,550,550,550,10,0,350,389.09779359999914,278.96092999999667,550.9496660000011,172.5
1779959499,11,POST,POST /api/orders/,1.444444,0.000000,390,410,460,510,560,570,570,570,570,570,570,19,0,390,406.7764320526319,275.6240510000012,574.5977270000039,97.21052631578948
1779959499,11,,Aggregated,6.666667,0.000000,350,390,450,500,590,720,880,1100,1100,1100,1100,97,0,350,408.6781157113404,265.55205500000056,1061.285490000003,1522.6701030927834
1779959500,12,GET,GET /api/orders/{id},1.600000,0.000000,350,390,420,420,450,500,520,520,520,520,520,24,0,350,374.8205072499996,268.7894660000012,518.3677900000064,257.0
1779959500,12,GET,GET /api/products/,1.700000,0.000000,350,370,390,460,690,780,880,880,880,880,880,27,0,350,408.1396135555559,269.1547120000024,882.7743699999999,3512.0
1779959500,12,GET,GET /api/products/?in_stock={value},0.200000,0.000000,400,400,640,640,640,640,640,640,640,640,640,3,0,400,440.5916550000009,280.1444640000028,638.6918390000034,391.0
1779959500,12,GET,GET /api/products/?min_price={min_price}&max_price={max_price},0.400000,0.000000,620,720,720,850,850,850,850,850,850,850,850,5,0,620,559.6144376000013,288.328405999998,847.7895130000022,2452.8
1779959500,12,GET,GET /api/products/?page={page},0.200000,0.000000,370,370,370,370,370,370,370,370,370,370,370,4,0,370,369.5195802500013,271.2539849999942,468.844383000004,2638.0
1779959500,12,GET,GET /api/products/?page={page}&page_size={page_size},0.400000,0.000000,290,290,590,590,590,590,590,590,590,590,590,5,0,290,349.94364399999824,266.67584899999497,588.4108539999957,1597.6
1779959500,12,GET,GET /api/products/?search={keyword},0.000000,0.000000,370,370,370,370,370,370,370,370,370,370,370,1,0,372.51628300000306,372.51628300000306,372.51628300000306,372.51628300000306,56.0
1779959500,12,GET,GET /api/products/?search={keyword}&min_price={min_price}&max_price={max_price}&in_stock={value},0.100000,0.000000,280,280,280,280,280,280,280,280,280,280,280,2,0,270.968246999999,274.7673639999988,270.968246999999,278.5664809999986,141.5
1779959500,12,GET,GET /api/products/?sort_by=price&sort_order=asc,0.400000,0.000000,320,340,800,800,1100,1100,1100,1100,1100,1100,1100,7,0,320,481.03775257143053,265.55205500000056,1061.285490000003,3410.0
1779959500,12,GET,GET /api/products/?sort_by=price&sort_order=desc,0.300000,0.000000,280,280,320,320,320,320,320,320,320,320,320,4,0,280,292.2545250000006,273.4208530000046,324.77841499999727,3453.0
1779959500,12,GET,GET /api/products/{id},0.700000,0.000000,350,390,390,440,550,550,550,550,550,550,550,11,0,350,380.6232541818172,278.96092999999667,550.9496660000011,172.27272727272728
1779959500,12,POST,POST /api/orders/,1.600000,0.000000,390,440,450,460,510,560,570,570,570,570,570,24,0,390,396.4319194166667,275.4441479999983,574.5977270000039,97.25
1779959500,12,,Aggregated,7.600000,0.000000,340,390,410,440,520,640,780,850,1100,1100,1100,117,0,350,397.62957841880353,265.55205500000056,1061.285490000003,1497.5982905982905
1779959501,13,GET,GET /api/orders/{id},2.000000,0.000000,340,360,390,410,440,450,500,500,500,500,500,30,0,340,360.3248648666665,268.7894660000012,518.3677900000064,259.8666666666667
1779959501,13,GET,GET /api/products/,2.300000,0.000000,340,360,370,380,590,690,780,780,780,780,780,32,0,340,394.23328906250026,269.1547120000024,882.7743699999999,3512.0
1779959501,13,GET,GET /api/products/?in_stock={value},0.200000,0.000000,400,400,640,640,640,640,640,640,640,640,640,3,0,400,440.5916550000009,280.1444640000028,638.6918390000034,391.0
1779959501,13,GET,GET /api/products/?min_price={min_price}&max_price={max_price},0.400000,0.000000,620,720,720,850,850,850,850,850,850,850,850,5,0,620,559.6144376000013,288.328405999998,847.7895130000022,2452.8
1779959501,13,GET,GET /api/products/?page={page},0.300000,0.000000,370,370,370,370,370,370,370,370,370,370,370,4,0,370,369.5195802500013,271.2539849999942,468.844383000004,2638.0
1779959501,13,GET,GET /api/products/?page={page}&page_size={page_size},0.400000,0.000000,300,300,370,590,620,620,620,620,620,620,620,10,0,300,362.2350094999987,266.67584899999497,621.4304020000014,1675.8
1779959501,13,GET,GET /api/products/?search={keyword},0.100000,0.000000,370,370,370,370,370,370,370,370,370,370,370,1,0,372.51628300000306,372.51628300000306,372.51628300000306,372.51628300000306,56.0
1779959501,13,GET,GET /api/products/?search={keyword}&min_price={min_price}&max_price={max_price}&in_stock={value},0.100000,0.000000,280,280,280,280,280,280,280,280,280,280,280,3,0,278.5664809999986,275.86224066666654,270.968246999999,278.5664809999986,113.0
1779959501,13,GET,GET /api/products/?sort_by=price&sort_order=asc,0.500000,0.000000,320,320,340,340,1100,1100,1100,1100,1100,1100,1100,7,0,320,481.03775257143053,265.55205500000056,1061.285490000003,3410.0
1779959501,13,GET,GET /api/products/?sort_by=price&sort_order=desc,0.300000,0.000000,310,320,320,370,370,370,370,370,370,370,370,6,0,290,309.1245755000003,273.4208530000046,371.36834700000065,3453.0
1779959501,13,GET,GET /api/products/{id},1.000000,0.000000,350,380,390,390,440,550,550,550,550,550,550,13,0,350,372.98459215384565,277.87907900000164,550.9496660000011,171.30769230769232
1779959501,13,POST,POST /api/orders/,1.900000,0.000000,340,390,440,450,510,510,560,560,560,560,560,30,0,340,378.00635110000013,275.4441479999983,574.5977270000039,97.16666666666667
1779959501,13,,Aggregated,9.500000,0.000000,330,370,390,420,510,620,780,850,1100,1100,1100,144,0,340,383.72633140277793,265.55205500000056,1061.285490000003,1465.638888888889
1779959502,14,GET,GET /api/orders/{id},2.400000,0.000000,340,350,370,390,420,440,450,450,450,450,450,34,0,340,353.91722061764665,268.7894660000012,518.3677900000064,253.14705882352942
1779959502,14,GET,GET /api/products/,2.500000,0.000000,340,360,370,390,620,690,780,780,780,780,780,36,0,330,393.07555272222226,269.1547120000024,882.7743699999999,3512.0
1779959502,14,GET,GET /api/products/?in_stock={value},0.300000,0.000000,400,400,640,640,640,640,640,640,640,640,640,3,0,400,440.5916550000009,280.1444640000028,638.6918390000034,391.0
1779959502,14,GET,GET /api/products/?min_price={min_price}&max_price={max_price},0.500000,0.000000,360,620,620,850,850,850,850,850,850,850,850,6,0,360,526.8524988333343,288.328405999998,847.7895130000022,2080.0
1779959502,14,GET,GET /api/products/?page={page},0.400000,0.000000,370,370,370,370,370,370,370,370,370,370,370,5,0,370,356.9433324000016,271.2539849999942,468.844383000004,2812.8
1779959502,14,GET,GET /api/products/?page={page}&page_size={page_size},0.500000,0.000000,300,360,370,590,620,620,620,620,620,620,620,11,0,300,361.9997744545445,266.67584899999497,621.4304020000014,1842.7272727272727
1779959502,14,GET,GET /api/products/?search={keyword},0.100000,0.000000,400,400,400,400,400,400,400,400,400,400,400,2,0,372.51628300000306,387.6351265000011,372.51628300000306,402.75396999999913,56.0
1779959502,14,GET,GET /api/products/?search={keyword}&min_price={min_price}&max_price={max_price}&in_stock={value},0.100000,0.000000,280,280,380,380,380,380,380,380,380,380,380,4,0,280,301.93521550000037,270.968246999999,380.1541400000019,98.75
1779959502,14,GET,GET /api/products/?sort_by=price&sort_order=asc,0.500000,0.000000,320,330,340,340,1100,1100,1100,1100,1100,1100,1100,9,0,320,445.33074788889036,265.55205500000056,1061.285490000003,3410.0
1779959502,14,GET,GET /api/products/?sort_by=price&sort_order=desc,0.400000,0.000000,310,320,320,370,370,370,370,370,370,370,370,6,0,290,309.1245755000003,273.4208530000046,371.36834700000065,3453.0
1779959502,14,GET,GET /api/products/{id},1.100000,0.000000,350,380,390,390,440,550,550,550,550,550,550,14,0,350,371.2673444285706,277.87907900000164,550.9496660000011,171.07142857142858
1779959502,14,POST,POST /api/orders/,2.200000,0.000000,320,360,400,410,450,510,560,560,560,560,560,35,0,340,368.90849368571423,275.4441479999983,574.5977270000039,97.2
1779959502,14,,Aggregated,11.000000,0.000000,330,360,380,390,460,620,650,780,850,850,850,165,0,340,378.1138481090909,265.55205500000056,1061.285490000003,1459.0181818181818
1779959503,15,GET,GET /api/orders/{id},2.800000,0.000000,330,350,370,390,420,450,480,480,480,480,480,38,0,330,352.3663365526315,266.6407740000025,518.3677900000064,255.6315789473684
1779959503,15,GET,GET /api/products/,2.900000,0.000000,330,350,370,380,620,660,690,690,690,690,690,41,0,330,389.63068139024386,269.1547120000024,882.7743699999999,3512.0
1779959503,15,GET,GET /api/products/?in_stock={value},0.300000,0.000000,400,400,640,640,640,640,640,640,640,640,640,3,0,400,440.5916550000009,280.1444640000028,638.6918390000034,391.0
1779959503,15,GET,GET /api/products/?min_price={min_price}&max_price={max_price},0.400000,0.000000,360,410,620,620,850,850,850,850,850,850,850,9,0,360,461.381175111112,281.3190540000008,847.7895130000022,2197.3333333333335
1779959503,15,GET,GET /api/products/?page={page},0.400000,0.000000,370,370,370,370,370,370,370,370,370,370,370,5,0,370,356.9433324000016,271.2539849999942,468.844383000004,2812.8
1779959503,15,GET,GET /api/products/?page={page}&page_size={page_size},1.000000,0.000000,300,360,370,590,620,620,620,620,620,620,620,11,0,300,361.9997744545445,266.67584899999497,621.4304020000014,1842.7272727272727
1779959503,15,GET,GET /api/products/?search={keyword},0.100000,0.000000,400,400,420,420,420,420,420,420,420,420,420,3,0,400,397.23890433333275,372.51628300000306,416.44645999999597,56.0
1779959503,15,GET,GET /api/products/?search={keyword}&min_price={min_price}&max_price={max_price}&in_stock={value},0.300000,0.000000,280,280,280,380,380,380,380,380,380,380,380,5,0,280,298.3177506000004,270.968246999999,380.1541400000019,124.4
